"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Leaf_VIS_Spectral_Absorption"
"BNL10444","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","104.563970247555","20160213",0.900883220816297
"BNL11119","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","121.887348853674","20160314",0.942763336716625
"BNL10445","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","129.789177304863","20160213",0.885668171625309
"BNL11133","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","94.0509503911758","20160314",0.922853647504758
"BNL10447","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","63.2887158645598","20160213",0.915889784328488
"BNL11135","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","308.748166945373","20160314",0.945122307275879
"BNL10448","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","45.7768153749411","20160213",0.898899651718835
"BNL11140","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","121.74379464996","20160314",0.938675005088845
"BNL10449","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","76.9391153982591","20160213",0.922527017883949
"BNL11141","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","132.881087380392","20160314",0.929958257421696
"BNL10450","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","218.387076954886","20160213",0.939184069655749
"BNL11168","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","100.707350865906","20160314",0.920555144266385
"BNL10451","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","177.70464960403","20160213",0.931954014592968
"BNL11171","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","208.738620869102","20160314",0.8742946988401
"BNL10452","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","147.056474208502","20160213",0.902690642470238
"BNL11172","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","178.179199028583","20160314",0.907866735302027
"BNL10453","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","69.8757532023828","20160213",0.899248369634404
"BNL11185","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","18.9612655146423","20160314",0.880619514576471
"BNL10454","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","80.388686651368","20160213",0.906285814614973
"BNL11193","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","378.41827526298","20160314",0.944548393182908
"BNL10455","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","83.4142255680814","20160213",0.910372166281166
"BNL11195","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","98.1310974726989","20160314",0.833394011063267
"BNL10456","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","71.2735945444532","20160213",0.847817922816844
"BNL11202","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","222.023854860419","20160314",0.917405060092888
"BNL10457","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","72.7825902698692","20160213",0.820678172482853
"BNL11203","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","220.895486629174","20160314",0.903304610790374
"BNL10458","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","82.669793541855","20160213",0.852680465824229
"BNL11204","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","83.2103136997195","20160314",0.918901807798272
"BNL10601","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","48.1316359595091","20160213",0.878745237393256
"BNL11206","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","102.690516525906","20160314",0.911108009737028
"BNL10602","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","116.331267399176","20160213",0.944183604304545
"BNL11207","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","374.026513084021","20160314",0.940314301326622
"BNL10603","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","110.645649831695","20160213",0.943810087387672
"BNL11212","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","117.330127677385","20160314",0.931093358263412
"BNL10604","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","100.4254481911","20160213",0.915689507530898
"BNL11213","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","63.051034499063","20160314",0.921962087732481
"BNL10605","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","51.6247472557866","20160213",0.903592108130261
"BNL11214","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","261.273400652233","20160314",0.94307288043602
"BNL10606","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","69.5777277107774","20160213",0.921841758360748
"BNL11232","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","347.288512453936","20160314",0.94345902913678
"BNL10607","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","233.020680273933","20160213",0.928141372745318
"BNL11263","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","315.631696386205","20160314",0.947433446815362
"BNL10608","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","179.772338035805","20160213",0.929809346356775
"BNL11264","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","202.05729527738","20160314",0.922232727482998
"BNL10609","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","152.550101539207","20160213",0.895860586494289
"BNL11276","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","122.097872079487","20160314",0.901067700420588
"BNL10610","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","174.49808227363","20160213",0.929127781971356
"BNL11279","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","101.360614911943","20160314",0.889924971732825
"BNL10611","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","143.936303493585","20160213",0.944841383797734
"BNL11298","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","91.8233169934952","20160314",0.90880636228184
"BNL10612","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","376.34281289358","20160213",0.950761026094358
"BNL11301","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","99.5999079607766","20160314",0.904287175783031
"BNL10613","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","134.383237578823","20160213",0.926265804983243
"BNL11303","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","253.437470306122","20160314",0.944393013849552
"BNL10614","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","292.9139145394","20160213",0.949212936682452
"BNL11304","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","33.1654722680498","20160314",0.877642390392023
"BNL10615","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","171.820056740425","20160213",0.953045938234979
"BNL11307","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","82.5979453411822","20160314",0.937596456769996
"BNL10616","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","296.575101379398","20160213",0.932862429642018
"BNL11308","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","190.528939053733","20160314",0.850734048796069
"BNL10617","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","232.223604333406","20160213",0.926385770770483
"BNL11309","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","188.674071267303","20160314",0.820679259476993
"BNL10618","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","137.675941654479","20160213",0.895957210606492
"BNL11313","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","184.745359161252","20160314",0.812431793032282
"BNL10619","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","64.4338108569724","20160213",0.901725822582437
"BNL11316","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","82.9068688613698","20160314",0.902720092184681
"BNL10620","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","138.673109231018","20160213",0.877599100419412
"BNL11322","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","196.993000503732","20160314",0.923942058029274
"BNL10621","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","110.279113039082","20160213",0.927808920582622
"BNL11325","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","105.404213995021","20160314",0.882751735860525
"BNL10622","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","78.6092580182853","20160213",0.894343993441347
"BNL11326","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","297.546810034113","20160314",0.948075916438742
"BNL10623","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","609.442945446378","20160213",0.954902136495127
"BNL11353","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","39.6197683366483","20160314",0.922469971123371
"BNL10624","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","96.0680176304697","20160213",0.925744269432146
"BNL11354","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","150.208743684","20160314",0.905523787693021
"BNL10625","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","90.9232684954867","20160213",0.918312503503218
"BNL11357","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","219.074290844454","20160314",0.914652206450101
"BNL10654","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","46.2791420040476","20160213",0.878848688893073
"BNL11359","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","87.0493546097462","20160314",0.890336117426608
"BNL10655","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","138.517922625391","20160213",0.892631394828744
"BNL11361","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","249.365001556676","20160314",0.925184199630266
"BNL10656","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","160.403221168356","20160213",0.914036652568022
"BNL11364","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","30.4799733148247","20160314",0.873477253701971
"BNL10660","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","261.041881904112","20160213",0.949008905453597
"BNL11367","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","83.742882032932","20160314",0.892671620487547
"BNL10662","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","120.220176311237","20160213",0.925336961206736
"BNL11368","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","302.995641902068","20160314",0.945615267307281
"BNL10663","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","242.476478708551","20160213",0.947151526638225
"BNL11370","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","75.8434587183709","20160314",0.875596668117724
"BNL10664","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","138.540907529506","20160213",0.942592927454037
"BNL11371","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","97.5022241836577","20160314",0.838552264080188
"BNL10665","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","206.782509429662","20160213",0.943895829660316
"BNL11373","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","64.0515696410998","20160314",0.925413975212682
"BNL10666","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","170.589417857186","20160213",0.934277065670231
"BNL11374","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","56.0144017370574","20160314",0.92088924301414
"BNL10668","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","183.767084321088","20160213",0.909907350356632
"BNL11378","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","90.6884245683701","20160314",0.846467631331032
"BNL10669","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","85.6238268726756","20160213",0.905354687710953
"BNL11385","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","113.297630414223","20160314",0.910483158492972
"BNL10670","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","85.1131559667332","20160213",0.93537715045152
"BNL11386","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","109.882618216079","20160314",0.929826045013281
"BNL10671","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","58.7903127332544","20160213",0.890910411598628
"BNL11387","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","194.349788501159","20160314",0.863586601476904
"BNL10672","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","58.4102668029666","20160213",0.882305569922568
"BNL11390","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","90.7010848802718","20160314",0.92294940605074
"BNL10673","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","78.9218651159692","20160213",0.909515218276072
"BNL11396","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","99.0681577353197","20160314",0.939567036626003
"BNL10674","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","173.18435240149","20160213",0.895543128689048
"BNL11400","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","109.601398117517","20160314",0.931285262192783
"BNL10675","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","183.430473353397","20160213",0.893376585837527
"BNL11414","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","112.835604487602","20160314",0.904927834574177
"BNL10676","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","139.638056442305","20160213",0.947330992640637
"BNL11415","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","42.3259785282965","20160314",0.800501594081498
"BNL10677","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","240.434721686922","20160213",0.923756114759842
"BNL11416","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","32.8828408386088","20160314",0.901370431417348
"BNL10678","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","159.707919093302","20160213",0.919346791757498
"BNL11417","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","97.4826839282996","20160314",0.913087082447316
"BNL10679","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","70.3999683748176","20160213",0.913318127780195
"BNL11426","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","399.686926829128","20160314",0.931552467675051
"BNL10680","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","59.2852250587652","20160213",0.904905630291102
"BNL11427","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","382.314003770025","20160314",0.943942601598347
"BNL10681","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","364.309254611863","20160213",0.949540017564694
"BNL11428","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","107.471648841995","20160314",0.906186259631126
"BNL10682","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","148.886867215062","20160213",0.922704170493871
"BNL11429","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","112.65060848526","20160314",0.912579722900454
"BNL10683","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","287.466171058255","20160213",0.945982428353808
"BNL11430","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","195.200687857912","20160314",0.830478290317987
"BNL10684","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","91.0395832964392","20160213",0.9153427341187
"BNL11431","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","100.0620436617","20160314",0.885901635768067
"BNL10535","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","166.708692501507","20160214",0.901741042448836
"BNL11432","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","89.4386076660423","20160314",0.906875296661222
"BNL10536","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","255.044009913187","20160214",0.94814193063744
"BNL11435","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","207.206802018031","20160314",0.874617639209334
"BNL10537","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","191.197444249322","20160214",0.949106525757141
"BNL11444","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","256.42911626307","20160314",0.879835248247529
"BNL10538","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","59.6599746986963","20160214",0.89570955932128
"BNL11445","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","65.4145805252547","20160314",0.911605376001794
"BNL10539","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","202.928491607948","20160214",0.950494277903637
"BNL11446","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","107.961258088361","20160314",0.897978945372137
"BNL10541","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","59.6220858956442","20160214",0.907261414570733
"BNL11447","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","248.472713357197","20160314",0.894604755752156
"BNL10542","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","118.426778203127","20160214",0.908991042233548
"BNL11448","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","126.544433527908","20160314",0.897106852272927
"BNL10543","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","196.896983757463","20160214",0.901905544879978
"BNL11450","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","88.2020213539441","20160314",0.905860149977728
"BNL10544","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","158.902804734217","20160214",0.897860173167166
"BNL11451","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","119.799427921254","20160314",0.905918882799865
"BNL10545","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","73.0578551917537","20160214",0.895226241019168
"BNL11452","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","114.908029299688","20160314",0.865363516700008
"BNL10549","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","187.153816521523","20160214",0.926756027393441
"BNL11462","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","198.87063092295","20160314",0.858084336367818
"BNL10550","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","101.399729084613","20160214",0.940336809551816
"BNL11463","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","175.902809108475","20160314",0.898338599252536
"BNL10551","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","80.1077593505549","20160214",0.922026924346453
"BNL11465","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","191.647648819724","20160314",0.889036232939509
"BNL10552","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","133.981857713638","20160214",0.886395724198119
"BNL11466","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","114.854096404164","20160314",0.907162026365089
"BNL10553","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","72.5923553949559","20160214",0.897399551575491
"BNL11467","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","86.9927085898735","20160314",0.928188679143967
"BNL10554","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","118.053769669563","20160214",0.922585791634033
"BNL11479","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","82.2183036279764","20160314",0.942912841969157
"BNL10555","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","69.532729798769","20160214",0.917588971500264
"BNL11480","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","91.7154793087602","20160314",0.882527376058587
"BNL10556","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","153.878517365678","20160214",0.913606234847353
"BNL11482","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","61.7211798383864","20160314",0.848093305541291
"BNL10557","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","156.317993272377","20160214",0.927547616449441
"BNL11483","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","221.883705132286","20160314",0.943609271847209
"BNL10558","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","121.696710733368","20160214",0.948603730735005
"BNL11484","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","69.7082197962521","20160314",0.912243935631828
"BNL10559","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","63.0130879730982","20160214",0.911786015281446
"BNL11485","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","156.458099941317","20160314",0.860435385274679
"BNL10560","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","365.259164426193","20160214",0.954201437534485
"BNL11486","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","127.168911973836","20160314",0.904635987554657
"BNL10561","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","146.231226835323","20160214",0.928483753776487
"BNL11488","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","256.355739248024","20160314",0.930644263433506
"BNL10562","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","413.159494104846","20160214",0.953564249948007
"BNL11491","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","121.341408106658","20160314",0.908474897130423
"BNL10661","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","211.736161023384","20160214",0.947449789464233
"BNL11492","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","165.666550197011","20160314",0.830074918623222
"BNL10428","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","152.340168583832","20160216",0.915619700429679
"BNL11499","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","186.038082920239","20160314",0.873840123183569
"BNL10431","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","351.74288997931","20160216",0.955225031249405
"BNL11058",NA,"SE_PSRPlus",NA,NA,NA,NA,"252.269682301363","20160315",0.897657814466591
"BNL10432","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","367.071448530086","20160216",0.95530943501039
"BNL11208","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","469.628087726143","20160315",0.952563334360543
"BNL10459","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","69.8347729485689","20160216",0.900512437123086
"BNL11305","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","274.455384321469","20160315",0.911401871681389
"BNL10460","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","286.627175731513","20160216",0.960694325042506
"BNL11350","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","129.235947719989","20160315",0.880893158921888
"BNL10461","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","118.881951597212","20160216",0.914867585160369
"BNL11351","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","378.27508182839","20160315",0.945039036542665
"BNL10573","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","104.965879626383","20160216",0.910184834688943
"BNL11380","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","153.813100263813","20160315",0.920772755819785
"BNL10575","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","147.719702213178","20160216",0.915849090967289
"BNL11381","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","394.771023980617","20160315",0.871186883638808
"BNL10576","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","148.762984497689","20160216",0.902823814845686
"BNL11397","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","186.66454201466","20160315",0.921663188516664
"BNL10577","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","167.520244189972","20160216",0.918582793352381
"BNL11436","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","85.382721785087","20160315",0.881954816728526
"BNL10578","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","86.1358770070403","20160216",0.927538009574136
"BNL11501","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","80.3093917517758","20160315",0.890733261810652
"BNL10579","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","156.39375916223","20160216",0.946935291250496
"BNL11502","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","427.040162522544","20160315",0.946796675426563
"BNL10580","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","148.745510679154","20160216",0.935259844484668
"BNL11503","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","109.154574022897","20160315",0.930561965554445
"BNL10581","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","143.386840038019","20160216",0.95061879522524
"BNL11504","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","124.083363491507","20160315",0.931348357356758
"BNL10582","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","140.011939880908","20160216",0.945910786213506
"BNL11505","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","130.52630795132","20160315",0.939884402526253
