"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Leaf_VIS_Spectral_Absorption"
"BNL11093","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","145.141797947952","20160314",0.826986895240186
"BNL10424","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","424.58514575483","20160213",0.949239994511164
"BNL11094","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","120.911238884054","20160314",0.922398163346813
"BNL10425","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","81.6279301054462","20160213",0.919458215452429
"BNL11098","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","167.51761982217","20160314",0.858034895627223
"BNL10426","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","79.047256570657","20160213",0.912736975623896
"BNL11099","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","113.017758774577","20160314",0.897043775640183
"BNL10427","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","66.1790546386751","20160213",0.908473364446737
"BNL11100","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","332.838430709097","20160314",0.950016696639238
"BNL10433","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","101.091631413911","20160213",0.91019588246887
"BNL11101","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","361.504956426575","20160314",0.931974850620957
"BNL10434","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","85.7663816045068","20160213",0.896180293253347
"BNL11102","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","291.757292897616","20160314",0.916224796642575
"BNL10435","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","87.5551454564461","20160213",0.921555883067437
"BNL11103","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","126.048861658052","20160314",0.918588090536312
"BNL10436","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","86.945225858678","20160213",0.940288857141193
"BNL11104","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","249.813142500034","20160314",0.942374542054509
"BNL10437","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","110.613092426995","20160213",0.94508691703869
"BNL11106","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","87.7782593927546","20160314",0.883425930958642
"BNL10438","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","162.838267287405","20160213",0.951809377170463
"BNL11110","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","161.449125266535","20160314",0.902327675775432
"BNL10439","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","296.230075873799","20160213",0.947573148014625
"BNL11114","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","310.810171946257","20160314",0.900639647755641
"BNL10440","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","188.386814470754","20160213",0.947251189480941
"BNL11115","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","107.804133372129","20160314",0.869750061776838
"BNL10441","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","278.357209180944","20160213",0.945652575735327
"BNL11116","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","156.313883042588","20160314",0.808388811640324
"BNL10442","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","101.169635280879","20160213",0.947613128768057
"BNL11117","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","20.5773967970479","20160314",0.893103931702431
"BNL10443","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","93.5127804868738","20160213",0.88096045850759
"BNL11118","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","108.105211756279","20160314",0.883465885851156
"BNL10444","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","104.563970247555","20160213",0.892710043656472
"BNL11119","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","121.887348853674","20160314",0.941823889017314
"BNL10445","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","129.789177304863","20160213",0.875367521085704
"BNL11133","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","94.0509503911758","20160314",0.918715152907913
"BNL10447","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","63.2887158645598","20160213",0.911088755387732
"BNL11135","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","308.748166945373","20160314",0.945800325078649
"BNL10448","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","45.7768153749411","20160213",0.892080181347754
"BNL11140","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","121.74379464996","20160314",0.936297787618614
"BNL10449","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","76.9391153982591","20160213",0.922237298551497
"BNL11141","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","132.881087380392","20160314",0.926579111041277
"BNL10450","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","218.387076954886","20160213",0.937913980872696
"BNL11168","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","100.707350865906","20160314",0.916519513561133
"BNL10451","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","177.70464960403","20160213",0.929224277465369
"BNL11171","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","208.738620869102","20160314",0.86203405828225
"BNL10452","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","147.056474208502","20160213",0.894357509809497
"BNL11172","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","178.179199028583","20160314",0.903944072140926
"BNL10453","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","69.8757532023828","20160213",0.892309625612442
"BNL11185","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","18.9612655146423","20160314",0.873711386152817
"BNL10454","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","80.388686651368","20160213",0.90029525569594
"BNL11193","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","378.41827526298","20160314",0.94566006713405
"BNL10455","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","83.4142255680814","20160213",0.905043886308804
"BNL11195","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","98.1310974726989","20160314",0.818593479997737
"BNL10456","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","71.2735945444532","20160213",0.835198852525102
"BNL11202","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","222.023854860419","20160314",0.910535161309149
"BNL10457","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","72.7825902698692","20160213",0.81213464428936
"BNL11203","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","220.895486629174","20160314",0.894227611194251
"BNL10458","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","82.669793541855","20160213",0.839873442346113
"BNL11204","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","83.2103136997195","20160314",0.914421687061431
"BNL10601","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","48.1316359595091","20160213",0.869531906911805
"BNL11206","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","102.690516525906","20160314",0.906215955149596
"BNL10602","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","116.331267399176","20160213",0.944201228397925
"BNL11207","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","374.026513084021","20160314",0.939047940155276
"BNL10603","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","110.645649831695","20160213",0.943460957832568
"BNL11212","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","117.330127677385","20160314",0.9282871459312
"BNL10604","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","100.4254481911","20160213",0.91130618858107
"BNL11213","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","63.051034499063","20160314",0.916920678339023
"BNL10605","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","51.6247472557866","20160213",0.898083550380878
"BNL11214","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","261.273400652233","20160314",0.94331766428931
"BNL10606","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","69.5777277107774","20160213",0.91802284510176
"BNL11232","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","347.288512453936","20160314",0.944692847638355
"BNL10607","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","233.020680273933","20160213",0.923291516568685
"BNL11263","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","315.631696386205","20160314",0.947846106476051
"BNL10608","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","179.772338035805","20160213",0.926773825764537
"BNL11264","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","202.05729527738","20160314",0.916164771482522
"BNL10609","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","152.550101539207","20160213",0.88531546608134
"BNL11276","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","122.097872079487","20160314",0.893079575401322
"BNL10610","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","174.49808227363","20160213",0.92599257584941
"BNL11279","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","101.360614911943","20160314",0.880417410541993
"BNL10611","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","143.936303493585","20160213",0.945075401871405
"BNL11298","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","91.8233169934952","20160314",0.90256234890818
"BNL10612","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","376.34281289358","20160213",0.952802566355516
"BNL11301","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","99.5999079607766","20160314",0.897760341362977
"BNL10613","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","134.383237578823","20160213",0.922254950871906
"BNL11303","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","253.437470306122","20160314",0.945746433509964
"BNL10614","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","292.9139145394","20160213",0.95077796565454
"BNL11304","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","33.1654722680498","20160314",0.870806011621865
"BNL10615","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","171.820056740425","20160213",0.953370960450622
"BNL11307","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","82.5979453411822","20160314",0.936421925451054
"BNL10616","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","296.575101379398","20160213",0.928813372534544
"BNL11308","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","190.528939053733","20160314",0.837886894244033
"BNL10617","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","232.223604333406","20160213",0.922037739264439
"BNL11309","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","188.674071267303","20160314",0.811608330625315
"BNL10618","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","137.675941654479","20160213",0.886260571458325
"BNL11313","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","184.745359161252","20160314",0.797241394134217
"BNL10619","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","64.4338108569724","20160213",0.89569352764248
"BNL11316","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","82.9068688613698","20160314",0.895434237222721
"BNL10620","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","138.673109231018","20160213",0.866444667427655
"BNL11322","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","196.993000503732","20160314",0.91840348083065
"BNL10621","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","110.279113039082","20160213",0.925314099532969
"BNL11325","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","105.404213995021","20160314",0.871829567039713
"BNL10622","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","78.6092580182853","20160213",0.88629567786106
"BNL11326","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","297.546810034113","20160314",0.949797662123073
"BNL10623","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","609.442945446378","20160213",0.956899531510448
"BNL11353","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","39.6197683366483","20160314",0.917791964878812
"BNL10624","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","96.0680176304697","20160213",0.92235578534493
"BNL11354","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","150.208743684","20160314",0.898551908297496
"BNL10625","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","90.9232684954867","20160213",0.92284615213414
"BNL11357","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","219.074290844454","20160314",0.907359244852733
"BNL10654","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","46.2791420040476","20160213",0.870044020520532
"BNL11359","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","87.0493546097462","20160314",0.881967455369584
"BNL10655","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","138.517922625391","20160213",0.882973956358994
"BNL11361","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","249.365001556676","20160314",0.919706131693043
"BNL10656","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","160.403221168356","20160213",0.907088519042781
"BNL11364","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","30.4799733148247","20160314",0.862015801313481
"BNL10660","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","261.041881904112","20160213",0.950585634630109
"BNL11367","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","83.742882032932","20160314",0.883733339313221
"BNL10662","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","120.220176311237","20160213",0.922073218078417
"BNL11368","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","302.995641902068","20160314",0.946916966837686
"BNL10663","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","242.476478708551","20160213",0.948384864183306
"BNL11370","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","75.8434587183709","20160314",0.864162495946377
"BNL10664","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","138.540907529506","20160213",0.942979122293939
"BNL11371","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","97.5022241836577","20160314",0.825105594453695
"BNL10665","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","206.782509429662","20160213",0.945007470138018
"BNL11373","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","64.0515696410998","20160314",0.922111876111466
"BNL10666","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","170.589417857186","20160213",0.932696669851431
"BNL11374","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","56.0144017370574","20160314",0.91708248845712
"BNL10668","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","183.767084321088","20160213",0.902276631946477
"BNL11378","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","90.6884245683701","20160314",0.830869003415406
"BNL10669","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","85.6238268726756","20160213",0.899307403352015
"BNL11385","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","113.297630414223","20160314",0.903901181140896
"BNL10670","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","85.1131559667332","20160213",0.934562884998459
"BNL11386","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","109.882618216079","20160314",0.926590595621224
"BNL10671","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","58.7903127332544","20160213",0.883429789032809
"BNL11387","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","194.349788501159","20160314",0.850576882709476
"BNL10672","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","58.4102668029666","20160213",0.874811384549739
"BNL11390","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","90.7010848802718","20160314",0.918514087201557
"BNL10673","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","78.9218651159692","20160213",0.904349876193133
"BNL11396","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","99.0681577353197","20160314",0.937633229185379
"BNL10674","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","173.18435240149","20160213",0.885461456056659
"BNL11400","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","109.601398117517","20160314",0.931046355205014
"BNL10675","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","183.430473353397","20160213",0.88231465457976
"BNL11414","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","112.835604487602","20160314",0.903432579815022
"BNL10676","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","139.638056442305","20160213",0.947533000232258
"BNL11415","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","42.3259785282965","20160314",0.786261579708065
"BNL10677","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","240.434721686922","20160213",0.918226355680336
"BNL11416","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","32.8828408386088","20160314",0.893925682948498
"BNL10678","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","159.707919093302","20160213",0.914456748724161
"BNL11417","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","97.4826839282996","20160314",0.9128358637228
"BNL10679","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","70.3999683748176","20160213",0.908794422177055
"BNL11426","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","399.686926829128","20160314",0.931991093077365
"BNL10680","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","59.2852250587652","20160213",0.898949902102435
"BNL11427","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","382.314003770025","20160314",0.944922499579982
"BNL10681","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","364.309254611863","20160213",0.951196769333949
"BNL11428","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","107.471648841995","20160314",0.900937554671026
"BNL10682","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","148.886867215062","20160213",0.918954736935687
"BNL11429","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","112.65060848526","20160314",0.910136794239889
"BNL10683","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","287.466171058255","20160213",0.947561098828555
"BNL11430","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","195.200687857912","20160314",0.815445100442902
"BNL10684","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","91.0395832964392","20160213",0.915318419581705
"BNL11431","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","100.0620436617","20160314",0.876533580257554
"BNL10535","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","166.708692501507","20160214",0.890644677205516
"BNL11432","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","89.4386076660423","20160314",0.902187055948811
"BNL10536","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","255.044009913187","20160214",0.948141702056184
"BNL11435","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","207.206802018031","20160314",0.86353574550897
"BNL10537","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","191.197444249322","20160214",0.949401885334977
"BNL11444","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","256.42911626307","20160314",0.866805135542986
"BNL10538","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","59.6599746986963","20160214",0.887885264254426
"BNL11445","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","65.4145805252547","20160314",0.905803415951347
"BNL10539","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","202.928491607948","20160214",0.950880458724028
"BNL11446","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","107.961258088361","20160314",0.888834664029031
"BNL10541","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","59.6220858956442","20160214",0.901775317339204
"BNL11447","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","248.472713357197","20160314",0.883402519583909
"BNL10542","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","118.426778203127","20160214",0.902112619608631
"BNL11448","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","126.544433527908","20160314",0.887949286635253
"BNL10543","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","196.896983757463","20160214",0.890540795142072
"BNL11450","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","88.2020213539441","20160314",0.898878649970078
"BNL10544","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","158.902804734217","20160214",0.886464624721988
"BNL11451","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","119.799427921254","20160314",0.898695571181263
"BNL10545","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","73.0578551917537","20160214",0.888454931732452
"BNL11452","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","114.908029299688","20160314",0.852987116445978
"BNL10549","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","187.153816521523","20160214",0.922377721019001
"BNL11462","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","198.87063092295","20160314",0.844602885654485
"BNL10550","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","101.399729084613","20160214",0.939658488942405
"BNL11463","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","175.902809108475","20160314",0.887190167057888
"BNL10551","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","80.1077593505549","20160214",0.92774438624999
"BNL11465","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","191.647648819724","20160314",0.8779936609644
"BNL10552","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","133.981857713638","20160214",0.874238516434093
"BNL11466","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","114.854096404164","20160314",0.901074458832171
"BNL10553","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","72.5923553949559","20160214",0.890090803251689
"BNL11467","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","86.9927085898735","20160314",0.924962707117951
"BNL10554","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","118.053769669563","20160214",0.918570551543335
"BNL11479","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","82.2183036279764","20160314",0.941906526098762
"BNL10555","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","69.532729798769","20160214",0.91323748491371
"BNL11480","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","91.7154793087602","20160314",0.874648199365262
"BNL10556","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","153.878517365678","20160214",0.911250609465627
"BNL11482","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","61.7211798383864","20160314",0.834328362162319
"BNL10557","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","156.317993272377","20160214",0.92415857014834
"BNL11483","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","221.883705132286","20160314",0.944770547063746
"BNL10558","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","121.696710733368","20160214",0.948748833337069
"BNL11484","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","69.7082197962521","20160314",0.907013877006018
"BNL10559","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","63.0130879730982","20160214",0.907087419087786
"BNL11485","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","156.458099941317","20160314",0.847603288669339
"BNL10560","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","365.259164426193","20160214",0.954959666723363
"BNL11486","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","127.168911973836","20160314",0.898473029922982
"BNL10561","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","146.231226835323","20160214",0.925255760860148
"BNL11488","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","256.355739248024","20160314",0.926676212650743
"BNL10562","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","413.159494104846","20160214",0.954910414736527
"BNL11491","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","121.341408106658","20160314",0.902371241649636
"BNL10661","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","211.736161023384","20160214",0.947494015058027
