"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Red","Blue","Far_Red"
"BNL11083","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","92.2419763909726","20160314",0.897985175485311,0.951865626478443,0.199311778222702
"BNL10420","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","210.080463864323","20160213",0.921369634586079,0.95408846948361,0.219373551105666
"BNL11087","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","86.9771004032866","20160314",0.896406113895139,0.950562817898703,0.131193041896519
"BNL10421","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","79.9962507401958","20160213",0.828945853544882,0.945574421079869,0.159774960570805
"BNL11090","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","104.998439478427","20160314",0.907031216225836,0.953188987661692,0.161715018783347
"BNL10422","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","123.428039385009","20160213",0.883691149558206,0.951557749514804,0.178222860999655
"BNL11092","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","293.665316877548","20160314",0.941749958591975,0.954292399340349,0.224308967602408
"BNL10423","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","323.774443909577","20160213",0.963925513252672,0.955992791250292,0.416015240247971
"BNL11093","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","145.141797947952","20160314",0.794234282187777,0.942053343000319,0.128151447258941
"BNL10424","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","424.58514575483","20160213",0.96007586315089,0.955799075543394,0.427189453622377
"BNL11094","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","120.911238884054","20160314",0.938498310883716,0.954051662942568,0.18274931256851
"BNL10425","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","81.6279301054462","20160213",0.932314942142493,0.954679950325132,0.194616119539374
"BNL11098","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","167.51761982217","20160314",0.850075298001952,0.944617847172481,0.150723619449035
"BNL10426","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","79.047256570657","20160213",0.925952493221623,0.953721074080208,0.191443002200338
"BNL11099","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","113.017758774577","20160314",0.90731673682284,0.951937362799037,0.142768116743604
"BNL10427","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","66.1790546386751","20160213",0.918995177178847,0.953763862175571,0.184536931870832
"BNL11100","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","332.838430709097","20160314",0.962811070566326,0.955810646691609,0.326213193326859
"BNL10433","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","101.091631413911","20160213",0.921384018293893,0.953792326492895,0.194185754345835
"BNL11101","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","361.504956426575","20160314",0.946971321916032,0.954706248589384,0.261030977186366
"BNL10434","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","85.7663816045068","20160213",0.903392848015105,0.952392346925132,0.176658487048486
"BNL11102","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","291.757292897616","20160314",0.928195958619926,0.953534646171319,0.230253279469026
"BNL10435","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","87.5551454564461","20160213",0.934881372026276,0.954788612521644,0.198812230575842
"BNL11103","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","126.048861658052","20160314",0.931718075379754,0.954559153345731,0.167226878017142
"BNL10436","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","86.945225858678","20160213",0.953976861321148,0.955784689301401,0.248171053543934
"BNL11104","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","249.813142500034","20160314",0.955234688087833,0.955665482273248,0.27690208823959
"BNL10437","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","110.613092426995","20160213",0.9584619060765,0.955975279368548,0.247047620906885
"BNL11106","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","87.7782593927546","20160314",0.88840593126948,0.950514574415005,0.12430184919464
"BNL10438","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","162.838267287405","20160213",0.963944932103247,0.956104593727117,0.301100523458103
"BNL11110","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","161.449125266535","20160314",0.913375548640272,0.952147774395778,0.161524375370093
"BNL10439","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","296.230075873799","20160213",0.958072531823245,0.955833372045119,0.416408222292825
"BNL11114","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","310.810171946257","20160314",0.897846602825819,0.951201768557396,0.273505663920861
"BNL10440","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","188.386814470754","20160213",0.958744701792197,0.955926101871963,0.314816610344056
"BNL11115","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","107.804133372129","20160314",0.870588338468606,0.947403716643473,0.140433137525627
"BNL10441","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","278.357209180944","20160213",0.956992642721236,0.955747090269854,0.349249889436594
"BNL11116","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","156.313883042588","20160314",0.766499796570585,0.935393072412242,0.138103321373575
"BNL10442","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","101.169635280879","20160213",0.960283591239446,0.956037963564331,0.256357418202723
"BNL11117","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","20.5773967970479","20160314",0.900153078095544,0.952133301695281,0.116546027606007
"BNL10443","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","93.5127804868738","20160213",0.884339500306923,0.94990452125956,0.163996408702064
"BNL11118","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","108.105211756279","20160314",0.886831800089464,0.948992787346912,0.156240936637096
"BNL10444","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","104.563970247555","20160213",0.900846097735819,0.951498261530193,0.165317360575662
"BNL11119","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","121.887348853674","20160314",0.956579387428251,0.955721448625157,0.207244077252951
"BNL10445","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","129.789177304863","20160213",0.876450112662102,0.949165297567968,0.150942585352476
"BNL11133","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","94.0509503911758","20160314",0.932663919538366,0.95449114881137,0.155529275479354
"BNL10447","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","63.2887158645598","20160213",0.922632658016137,0.953915120431181,0.190326474284123
"BNL11135","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","308.748166945373","20160314",0.958209874560309,0.955655953951365,0.324169392127734
"BNL10448","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","45.7768153749411","20160213",0.899671881527972,0.951503182949772,0.168577351050227
"BNL11140","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","121.74379464996","20160314",0.950890660291705,0.955542909863071,0.190984622888274
"BNL10449","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","76.9391153982591","20160213",0.931282596887047,0.955507863321339,0.194322052255988
"BNL11141","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","132.881087380392","20160314",0.941066362123417,0.955041705585942,0.174704999144331
"BNL10450","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","218.387076954886","20160213",0.952589361932168,0.955522900099548,0.252375595590104
"BNL11168","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","100.707350865906","20160314",0.931687346659797,0.953877568457247,0.163508926553649
"BNL10451","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","177.70464960403","20160213",0.943887010821192,0.955090974104864,0.221020920270144
"BNL11171","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","208.738620869102","20160314",0.851351907630778,0.946566728175136,0.1624653715484
"BNL10452","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","147.056474208502","20160213",0.899191136028099,0.952094469093969,0.18217783873492
"BNL11172","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","178.179199028583","20160314",0.910510991509718,0.951647541875259,0.21417695058327
"BNL10453","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","69.8757532023828","20160213",0.899536959821737,0.951547541433045,0.172443115419758
"BNL11185","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","18.9612655146423","20160314",0.88138818711599,0.943923999201085,0.146357376253736
"BNL10454","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","80.388686651368","20160213",0.907973036651757,0.952936295836618,0.186696790649274
"BNL11193","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","378.41827526298","20160314",0.958326472340225,0.955581256721758,0.331458121342036
"BNL10455","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","83.4142255680814","20160213",0.91437343315502,0.953341458487325,0.18912588058176
"BNL11195","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","98.1310974726989","20160314",0.787646767442199,0.941170635681071,0.106181893761709
"BNL10456","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","71.2735945444532","20160213",0.816123361138304,0.942115964569006,0.148931411465636
"BNL11202","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","222.023854860419","20160314",0.920446184573814,0.953429853500367,0.203325093724787
"BNL10457","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","72.7825902698692","20160213",0.77851128196372,0.937627544983896,0.133714046693291
"BNL11203","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","220.895486629174","20160314",0.896661065147947,0.95177438433517,0.20112402722702
"BNL10458","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","82.669793541855","20160213",0.821104931616857,0.944306829724167,0.143634097445567
"BNL11204","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","83.2103136997195","20160314",0.926752439357873,0.954288797439521,0.161146886091124
"BNL10601","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","48.1316359595091","20160213",0.863834406189193,0.949515106438447,0.167563127111406
"BNL11206","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","102.690516525906","20160314",0.915445961870417,0.953309857596086,0.180374875981143
"BNL10602","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","116.331267399176","20160213",0.956883639856242,0.9559845494816,0.268070882923491
"BNL11207","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","374.026513084021","20160314",0.955440429902092,0.954952747008919,0.27447182772565
"BNL10603","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","110.645649831695","20160213",0.956613689056713,0.955956086640364,0.2471998476667
"BNL11212","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","117.330127677385","20160314",0.945183353402645,0.954620413550706,0.184640805393071
"BNL10604","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","100.4254481911","20160213",0.920531982681639,0.954014284494977,0.217259364230349
"BNL11213","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","63.051034499063","20160314",0.929973450530493,0.954448135034394,0.142635647246243
"BNL10605","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","51.6247472557866","20160213",0.905368943790439,0.952691294423428,0.188035439422966
"BNL11214","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","261.273400652233","20160314",0.95595082359155,0.955615456459211,0.305847523516301
"BNL10606","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","69.5777277107774","20160213",0.929630275794072,0.954705925940807,0.19724388669513
"BNL11232","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","347.288512453936","20160314",0.956684708814443,0.955538987814981,0.33980835611551
"BNL10607","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","233.020680273933","20160213",0.935039370544408,0.954949814664715,0.212382109061629
"BNL11263","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","315.631696386205","20160314",0.962865315605232,0.955635521982596,0.290562700552838
"BNL10608","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","179.772338035805","20160213",0.942265458204838,0.954734211880591,0.216722622794385
"BNL11264","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","202.05729527738","20160314",0.929751158941132,0.953659357732135,0.19459218065599
"BNL10609","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","152.550101539207","20160213",0.890156414737264,0.950399071679841,0.149686570145074
"BNL11276","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","122.097872079487","20160314",0.90142184120553,0.951361654293041,0.153987609713451
"BNL10610","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","174.49808227363","20160213",0.938783538714882,0.955094297968774,0.225438713805782
"BNL11279","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","101.360614911943","20160314",0.886712211722188,0.948880378319009,0.133458615813778
"BNL10611","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","143.936303493585","20160213",0.957998406541997,0.95594571812491,0.276935521008593
"BNL11298","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","91.8233169934952","20160314",0.915370973024106,0.952372580868875,0.139850956479528
"BNL10612","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","376.34281289358","20160213",0.96350854647828,0.956007559594714,0.427098637556907
"BNL11301","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","99.5999079607766","20160314",0.905846542919586,0.952517235754184,0.149978746644701
"BNL10613","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","134.383237578823","20160213",0.935641038423024,0.954834973985256,0.198120561249186
"BNL11303","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","253.437470306122","20160314",0.958719239739893,0.955495188283044,0.328959808513142
"BNL10614","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","292.9139145394","20160213",0.961435025813226,0.955980617051953,0.415095974070984
"BNL11304","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","33.1654722680498","20160314",0.870864651177041,0.948404441978901,0.105926361303901
"BNL10615","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","171.820056740425","20160213",0.964509579987648,0.9561921851974,0.296441859019381
"BNL11307","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","82.5979453411822","20160314",0.951234501473652,0.955567179067683,0.187530138563401
"BNL10616","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","296.575101379398","20160213",0.942945776132632,0.954786894667267,0.245879404173475
"BNL11308","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","190.528939053733","20160314",0.814006572264567,0.940085156447976,0.168727888818672
"BNL10617","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","232.223604333406","20160213",0.931503189440792,0.95498936554004,0.239715664908828
"BNL11309","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","188.674071267303","20160314",0.755993552851761,0.939229680037605,0.169633344593905
"BNL10618","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","137.675941654479","20160213",0.893325128008159,0.95032706673617,0.146311986882461
"BNL11313","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","184.745359161252","20160314",0.756414435677506,0.920522703735419,0.157608828518478
"BNL10619","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","64.4338108569724","20160213",0.901590638150797,0.952499532182105,0.172076909447565
"BNL11316","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","82.9068688613698","20160314",0.904998878551862,0.951869101779627,0.137276177171209
"BNL10620","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","138.673109231018","20160213",0.860792196566485,0.948406521083906,0.159658263478667
"BNL11322","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","196.993000503732","20160314",0.933417576276429,0.953794502493284,0.188948450411428
"BNL10621","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","110.279113039082","20160213",0.939196316351504,0.954838699105249,0.221153882180293
"BNL11325","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","105.404213995021","20160314",0.87541669822417,0.946875543051681,0.133080557285934
"BNL10622","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","78.6092580182853","20160213",0.887842579939718,0.95200018319204,0.157398542214952
"BNL11326","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","297.546810034113","20160314",0.961856794008389,0.955782480949001,0.360659117795974
"BNL10623","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","609.442945446378","20160213",0.966360813712958,0.956163876515072,0.477984326066316
"BNL11353","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","39.6197683366483","20160314",0.930103210032346,0.954750532539562,0.137188641238116
"BNL10624","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","96.0680176304697","20160213",0.935349826416476,0.954953996836125,0.190047984860399
"BNL11354","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","150.208743684","20160314",0.907121190755532,0.951450709767376,0.186324298096775
"BNL10625","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","90.9232684954867","20160213",0.931450667601898,0.955578133104482,0.217571070586363
"BNL11357","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","219.074290844454","20160314",0.917208164132007,0.95309066341964,0.190182377604254
"BNL10654","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","46.2791420040476","20160213",0.864376615472318,0.949404508129934,0.17284243267627
"BNL11359","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","87.0493546097462","20160314",0.886069342128042,0.95007731250219,0.146565230793516
"BNL10655","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","138.517922625391","20160213",0.885163914117735,0.950912835953655,0.158864518849645
"BNL11361","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","249.365001556676","20160314",0.936107582485621,0.953500580214471,0.200181427619557
"BNL10656","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","160.403221168356","20160213",0.918324682816247,0.953335270755699,0.179081031833055
"BNL11364","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","30.4799733148247","20160314",0.860239834780079,0.946752915423657,0.0925291883763124
"BNL10660","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","261.041881904112","20160213",0.961230554843307,0.956003327121529,0.381818290363095
"BNL11367","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","83.742882032932","20160314",0.889168910855396,0.950360420213966,0.132373476201667
"BNL10662","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","120.220176311237","20160213",0.936159674299655,0.954607848444463,0.21104331859446
"BNL11368","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","302.995641902068","20160314",0.959167390329206,0.955655753268041,0.339125950520543
"BNL10663","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","242.476478708551","20160213",0.959577940755405,0.955917960140873,0.34452907979449
"BNL11370","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","75.8434587183709","20160314",0.866770253772872,0.945354465118824,0.11779328331579
"BNL10664","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","138.540907529506","20160213",0.956526231929313,0.955742033806368,0.276852146381082
